CountryCd	Year	CountryName	FieldEducation	Graduates	YoungAdults
CZE	2012	Czech Republic	Life sciences (ISC 42)	2273	3138998
CZE	2012	Czech Republic	Transport services (ISC 84)	1283	3138998
CZE	2012	Czech Republic	Mathematics and statistics (ISC 46)	751	3138998
CZE	2012	Czech Republic	Humanities and Arts	7892	3138998
CZE	2012	Czech Republic	Education (ISC 14)	15682	3138998
CZE	2012	Czech Republic	Environmental protection (ISC 85)	865	3138998
CZE	2012	Czech Republic	Agriculture	3878	3138998
CZE	2012	Czech Republic	Law (ISC 38)	3125	3138998
CZE	2012	Czech Republic	Computing (ISC 48)	4265	3138998
DEU	1998	Germany	Journalism and information (ISC 32)	1403	24370241
DEU	1998	Germany	Architecture and building (ISC 58)	14670	24370241
DEU	1998	Germany	Transport services (ISC 84)	452	24370241
DEU	1998	Germany	Agriculture	5720	24370241
DEU	1998	Germany	Health and welfare	31055	24370241
DEU	1998	Germany	Social and behavioural science (ISC 31)	8719	24370241
DEU	1998	Germany	Law (ISC 38)	13958	24370241
DEU	1998	Germany	Business and administration (ISC 34)	29532	24370241
DEU	1998	Germany	Humanities and Arts	29115	24370241
DEU	1998	Germany	Life sciences (ISC 42)	5977	24370241
DEU	1998	Germany	Engineering and engineering trades (ISC 52)	27062	24370241
DEU	1998	Germany	Environmental protection (ISC 85)	633	24370241
DEU	1998	Germany	Education (ISC 14)	14249	24370241
DEU	1998	Germany	Engineering, manufacturing and construction	43007	24370241
DEU	1998	Germany	Mathematics and statistics (ISC 46)	4417	24370241
DEU	1998	Germany	Computing (ISC 48)	6617	24370241
DEU	1999	Germany	Journalism and information (ISC 32)	1657	24012386
DEU	1999	Germany	Architecture and building (ISC 58)	15834	24012386
DEU	1999	Germany	Business and administration (ISC 34)	28448	24012386
DEU	1999	Germany	Agriculture	3991	24012386
DEU	1999	Germany	Engineering and engineering trades (ISC 52)	24331	24012386
DEU	1999	Germany	Humanities and Arts	30301	24012386
DEU	1999	Germany	Social and behavioural science (ISC 31)	9255	24012386
DEU	1999	Germany	Engineering, manufacturing and construction	41961	24012386
DEU	1999	Germany	Law (ISC 38)	13579	24012386
DEU	1999	Germany	Mathematics and statistics (ISC 46)	4297	24012386
DEU	1999	Germany	Computing (ISC 48)	6384	24012386
DEU	1999	Germany	Health and welfare	30643	24012386
DEU	1999	Germany	Transport services (ISC 84)	261	24012386
DEU	1999	Germany	Life sciences (ISC 42)	6491	24012386
DEU	1999	Germany	Education (ISC 14)	17009	24012386
DEU	1999	Germany	Environmental protection (ISC 85)	860	24012386
DEU	2000	Germany	Journalism and information (ISC 32)	1649	23668883
DEU	2000	Germany	Social and behavioural science (ISC 31)	8990	23668883
DEU	2000	Germany	Architecture and building (ISC 58)	16096	23668883
DEU	2000	Germany	Engineering, manufacturing and construction	38761	23668883
DEU	2000	Germany	Business and administration (ISC 34)	28629	23668883
DEU	2000	Germany	Agriculture	3947	23668883
DEU	2000	Germany	Engineering and engineering trades (ISC 52)	20820	23668883
DEU	2000	Germany	Life sciences (ISC 42)	6170	23668883
DEU	2000	Germany	Health and welfare	30758	23668883
DEU	2000	Germany	Law (ISC 38)	13575	23668883
DEU	2000	Germany	Transport services (ISC 84)	315	23668883
DEU	2000	Germany	Computing (ISC 48)	5806	23668883
DEU	2000	Germany	Humanities and Arts	30684	23668883
DEU	2000	Germany	Environmental protection (ISC 85)	862	23668883
DEU	2000	Germany	Education (ISC 14)	16588	23668883
DEU	2000	Germany	Mathematics and statistics (ISC 46)	3858	23668883
DEU	2001	Germany	Engineering, manufacturing and construction	36435	23343072
DEU	2001	Germany	Journalism and information (ISC 32)	1648	23343072
DEU	2001	Germany	Mathematics and statistics (ISC 46)	3405	23343072
DEU	2001	Germany	Social and behavioural science (ISC 31)	8573	23343072
DEU	2001	Germany	Humanities and Arts	30357	23343072
DEU	2001	Germany	Computing (ISC 48)	6070	23343072
DEU	2001	Germany	Agriculture	3814	23343072
DEU	2001	Germany	Life sciences (ISC 42)	6410	23343072
DEU	2001	Germany	Engineering and engineering trades (ISC 52)	18910	23343072
DEU	2001	Germany	Architecture and building (ISC 58)	15931	23343072
DEU	2001	Germany	Environmental protection (ISC 85)	963	23343072
DEU	2001	Germany	Business and administration (ISC 34)	28022	23343072
DEU	2001	Germany	Law (ISC 38)	13087	23343072
DEU	2001	Germany	Transport services (ISC 84)	377	23343072
DEU	2001	Germany	Health and welfare	30339	23343072
DEU	2001	Germany	Education (ISC 14)	16189	23343072
DEU	2002	Germany	Computing (ISC 48)	6610	23006866
DEU	2002	Germany	Engineering and engineering trades (ISC 52)	18003	23006866
DEU	2002	Germany	Journalism and information (ISC 32)	2150	23006866
DEU	2002	Germany	Education (ISC 14)	16012	23006866
DEU	2002	Germany	Humanities and Arts	29402	23006866
DEU	2002	Germany	Engineering, manufacturing and construction	35170	23006866
DEU	2002	Germany	Social and behavioural science (ISC 31)	9137	23006866
DEU	2002	Germany	Business and administration (ISC 34)	30510	23006866
DEU	2002	Germany	Mathematics and statistics (ISC 46)	3418	23006866
DEU	2002	Germany	Architecture and building (ISC 58)	15448	23006866
DEU	2002	Germany	Law (ISC 38)	12900	23006866
DEU	2002	Germany	Transport services (ISC 84)	362	23006866
DEU	2002	Germany	Environmental protection (ISC 85)	957	23006866
DEU	2002	Germany	Health and welfare	30433	23006866
DEU	2002	Germany	Life sciences (ISC 42)	6740	23006866
DEU	2002	Germany	Agriculture	3849	23006866
DEU	2003	Germany	Engineering, manufacturing and construction	35761	22595705
DEU	2003	Germany	Social and behavioural science (ISC 31)	9963	22595705
DEU	2003	Germany	Computing (ISC 48)	7990	22595705
DEU	2003	Germany	Law (ISC 38)	12186	22595705
DEU	2003	Germany	Business and administration (ISC 34)	33373	22595705
DEU	2003	Germany	Education (ISC 14)	15873	22595705
DEU	2003	Germany	Humanities and Arts	31147	22595705
DEU	2003	Germany	Journalism and information (ISC 32)	2118	22595705
DEU	2003	Germany	Health and welfare	29914	22595705
DEU	2003	Germany	Transport services (ISC 84)	389	22595705
DEU	2003	Germany	Environmental protection (ISC 85)	1093	22595705
DEU	2003	Germany	Agriculture	4277	22595705
DEU	2003	Germany	Architecture and building (ISC 58)	15126	22595705
DEU	2003	Germany	Engineering and engineering trades (ISC 52)	18678	22595705
DEU	2003	Germany	Mathematics and statistics (ISC 46)	3615	22595705
DEU	2003	Germany	Life sciences (ISC 42)	6722	22595705
DEU	2004	Germany	Computing (ISC 48)	10856	22112788
DEU	2004	Germany	Education (ISC 14)	16634	22112788
DEU	2004	Germany	Health and welfare	31116	22112788
DEU	2004	Germany	Humanities and Arts	32102	22112788
DEU	2004	Germany	Mathematics and statistics (ISC 46)	3778	22112788
DEU	2004	Germany	Environmental protection (ISC 85)	1023	22112788
DEU	2004	Germany	Business and administration (ISC 34)	37512	22112788
DEU	2004	Germany	Engineering, manufacturing and construction	36206	22112788
DEU	2004	Germany	Social and behavioural science (ISC 31)	10584	22112788
DEU	2004	Germany	Agriculture	4453	22112788
DEU	2004	Germany	Journalism and information (ISC 32)	2397	22112788
DEU	2004	Germany	Life sciences (ISC 42)	7232	22112788
DEU	2004	Germany	Transport services (ISC 84)	397	22112788
DEU	2004	Germany	Law (ISC 38)	13142	22112788
DEU	2004	Germany	Architecture and building (ISC 58)	14259	22112788
DEU	2004	Germany	Engineering and engineering trades (ISC 52)	20182	22112788
DEU	2005	Germany	Education (ISC 14)	18687	21631070
DEU	2005	Germany	Computing (ISC 48)	13625	21631070
DEU	2005	Germany	Mathematics and statistics (ISC 46)	4524	21631070
DEU	2005	Germany	Environmental protection (ISC 85)	1065	21631070
DEU	2005	Germany	Humanities and Arts	34935	21631070
DEU	2005	Germany	Engineering, manufacturing and construction	38135	21631070
DEU	2005	Germany	Agriculture	4837	21631070
DEU	2005	Germany	Architecture and building (ISC 58)	13606	21631070
DEU	2005	Germany	Engineering and engineering trades (ISC 52)	22714	21631070
DEU	2005	Germany	Transport services (ISC 84)	420	21631070
DEU	2005	Germany	Journalism and information (ISC 32)	2972	21631070
DEU	2005	Germany	Life sciences (ISC 42)	8183	21631070
DEU	2005	Germany	Health and welfare	31447	21631070
DEU	2005	Germany	Law (ISC 38)	13253	21631070
DEU	2005	Germany	Social and behavioural science (ISC 31)	12610	21631070
DEU	2005	Germany	Business and administration (ISC 34)	41913	21631070
DEU	2006	Germany	Education (ISC 14)	31264	21177803
DEU	2006	Germany	Transport services (ISC 84)	465	21177803
DEU	2006	Germany	Mathematics and statistics (ISC 46)	8470	21177803
DEU	2006	Germany	Life sciences (ISC 42)	9666	21177803
DEU	2006	Germany	Architecture and building (ISC 58)	13066	21177803
DEU	2006	Germany	Environmental protection (ISC 85)	1080	21177803
DEU	2006	Germany	Engineering and engineering trades (ISC 52)	24181	21177803
DEU	2006	Germany	Health and welfare	31375	21177803
DEU	2006	Germany	Humanities and Arts	65012	21177803
DEU	2006	Germany	Computing (ISC 48)	15635	21177803
DEU	2006	Germany	Law (ISC 38)	14464	21177803
DEU	2006	Germany	Agriculture	4782	21177803
DEU	2006	Germany	Journalism and information (ISC 32)	4450	21177803
DEU	2006	Germany	Social and behavioural science (ISC 31)	21776	21177803
DEU	2006	Germany	Engineering, manufacturing and construction	39276	21177803
DEU	2006	Germany	Business and administration (ISC 34)	45819	21177803
DEU	2007	Germany	Health and welfare	32471	20765490
DEU	2007	Germany	Life sciences (ISC 42)	11426	20765490
DEU	2007	Germany	Transport services (ISC 84)	546	20765490
DEU	2007	Germany	Environmental protection (ISC 85)	1278	20765490
DEU	2007	Germany	Business and administration (ISC 34)	51132	20765490
DEU	2007	Germany	Computing (ISC 48)	17685	20765490
DEU	2007	Germany	Education (ISC 14)	32266	20765490
DEU	2007	Germany	Social and behavioural science (ISC 31)	23856	20765490
DEU	2007	Germany	Law (ISC 38)	16611	20765490
DEU	2007	Germany	Engineering and engineering trades (ISC 52)	26906	20765490
DEU	2007	Germany	Mathematics and statistics (ISC 46)	9330	20765490
DEU	2007	Germany	Humanities and Arts	69271	20765490
DEU	2007	Germany	Engineering, manufacturing and construction	41956	20765490
DEU	2007	Germany	Agriculture	4923	20765490
DEU	2007	Germany	Journalism and information (ISC 32)	5510	20765490
DEU	2007	Germany	Architecture and building (ISC 58)	12775	20765490
DEU	2008	Germany	Life sciences (ISC 42)	13781	20387910
DEU	2008	Germany	Health and welfare	34573	20387910
DEU	2008	Germany	Business and administration (ISC 34)	54704	20387910
DEU	2008	Germany	Transport services (ISC 84)	485	20387910
DEU	2008	Germany	Mathematics and statistics (ISC 46)	10912	20387910
DEU	2008	Germany	Law (ISC 38)	12956	20387910
DEU	2008	Germany	Environmental protection (ISC 85)	1333	20387910
DEU	2008	Germany	Computing (ISC 48)	18450	20387910
DEU	2008	Germany	Humanities and Arts	79573	20387910
DEU	2008	Germany	Education (ISC 14)	34151	20387910
DEU	2008	Germany	Engineering, manufacturing and construction	45958	20387910
DEU	2008	Germany	Agriculture	5348	20387910
DEU	2008	Germany	Social and behavioural science (ISC 31)	26939	20387910
DEU	2008	Germany	Architecture and building (ISC 58)	13352	20387910
DEU	2008	Germany	Journalism and information (ISC 32)	5716	20387910
DEU	2008	Germany	Engineering and engineering trades (ISC 52)	30208	20387910
DEU	2009	Germany	Law (ISC 38)	15515	20044224
DEU	2009	Germany	Health and welfare	36181	20044224
DEU	2009	Germany	Life sciences (ISC 42)	14754	20044224
DEU	2009	Germany	Transport services (ISC 84)	566	20044224
DEU	2009	Germany	Business and administration (ISC 34)	64610	20044224
DEU	2009	Germany	Computing (ISC 48)	19370	20044224
DEU	2009	Germany	Education (ISC 14)	37581	20044224
DEU	2009	Germany	Journalism and information (ISC 32)	4357	20044224
DEU	2009	Germany	Mathematics and statistics (ISC 46)	12302	20044224
DEU	2009	Germany	Agriculture	5626	20044224
DEU	2009	Germany	Social and behavioural science (ISC 31)	28918	20044224
DEU	2009	Germany	Engineering and engineering trades (ISC 52)	32945	20044224
DEU	2009	Germany	Architecture and building (ISC 58)	14257	20044224
DEU	2009	Germany	Humanities and Arts	87962	20044224
DEU	2009	Germany	Environmental protection (ISC 85)	1424	20044224
DEU	2009	Germany	Engineering, manufacturing and construction	49978	20044224
DEU	2010	Germany	Education (ISC 14)	38928	19822096
DEU	2010	Germany	Law (ISC 38)	14179	19822096
DEU	2010	Germany	Health and welfare	37132	19822096
DEU	2010	Germany	Mathematics and statistics (ISC 46)	13179	19822096
DEU	2010	Germany	Life sciences (ISC 42)	16259	19822096
DEU	2010	Germany	Transport services (ISC 84)	614	19822096
DEU	2010	Germany	Agriculture	5652	19822096
DEU	2010	Germany	Humanities and Arts	92965	19822096
DEU	2010	Germany	Social and behavioural science (ISC 31)	31898	19822096
DEU	2010	Germany	Journalism and information (ISC 32)	5929	19822096
DEU	2010	Germany	Computing (ISC 48)	19485	19822096
DEU	2010	Germany	Business and administration (ISC 34)	67870	19822096
DEU	2010	Germany	Environmental protection (ISC 85)	1514	19822096
DEU	2010	Germany	Engineering and engineering trades (ISC 52)	39079	19822096
DEU	2010	Germany	Architecture and building (ISC 58)	14331	19822096
DEU	2010	Germany	Engineering, manufacturing and construction	56438	19822096
DEU	2011	Germany	Law (ISC 38)	14864	19717296
DEU	2011	Germany	Environmental protection (ISC 85)	1985	19717296
DEU	2011	Germany	Journalism and information (ISC 32)	5905	19717296
DEU	2011	Germany	Transport services (ISC 84)	657	19717296
DEU	2011	Germany	Business and administration (ISC 34)	74784	19717296
DEU	2011	Germany	Health and welfare	36791	19717296
DEU	2011	Germany	Agriculture	6492	19717296
DEU	2011	Germany	Humanities and Arts	97610	19717296
DEU	2011	Germany	Education (ISC 14)	41130	19717296
DEU	2011	Germany	Mathematics and statistics (ISC 46)	14572	19717296
DEU	2011	Germany	Engineering, manufacturing and construction	65804	19717296
DEU	2011	Germany	Computing (ISC 48)	20225	19717296
DEU	2011	Germany	Architecture and building (ISC 58)	15264	19717296
DEU	2011	Germany	Life sciences (ISC 42)	16702	19717296
DEU	2011	Germany	Social and behavioural science (ISC 31)	34027	19717296
DEU	2011	Germany	Engineering and engineering trades (ISC 52)	47352	19717296
DEU	2012	Germany	Health and welfare	36150	19701954
DEU	2012	Germany	Journalism and information (ISC 32)	6473	19701954
DEU	2012	Germany	Life sciences (ISC 42)	17270	19701954
DEU	2012	Germany	Business and administration (ISC 34)	80367	19701954
DEU	2012	Germany	Law (ISC 38)	14712	19701954
DEU	2012	Germany	Computing (ISC 48)	21241	19701954
DEU	2012	Germany	Architecture and building (ISC 58)	16227	19701954
DEU	2012	Germany	Agriculture	6634	19701954
DEU	2012	Germany	Social and behavioural science (ISC 31)	34616	19701954
DEU	2012	Germany	Engineering and engineering trades (ISC 52)	53657	19701954
DEU	2012	Germany	Environmental protection (ISC 85)	2204	19701954
DEU	2012	Germany	Engineering, manufacturing and construction	73536	19701954
DEU	2012	Germany	Mathematics and statistics (ISC 46)	14720	19701954
DEU	2012	Germany	Education (ISC 14)	43692	19701954
DEU	2012	Germany	Humanities and Arts	101224	19701954
DEU	2012	Germany	Transport services (ISC 84)	707	19701954
DNK	1999	Denmark	Health and welfare	666	1545030
DNK	1999	Denmark	Engineering and engineering trades (ISC 52)	880	1545030
DNK	1999	Denmark	Architecture and building (ISC 58)	273	1545030
DNK	1999	Denmark	Mathematics and statistics (ISC 46)	216	1545030
DNK	1999	Denmark	Computing (ISC 48)	353	1545030
DNK	1999	Denmark	Transport services (ISC 84)	0	1545030
DNK	1999	Denmark	Humanities and Arts	2228	1545030
DNK	1999	Denmark	Agriculture	557	1545030
DNK	1999	Denmark	Education (ISC 14)	150	1545030
DNK	1999	Denmark	Law (ISC 38)	1412	1545030
DNK	1999	Denmark	Environmental protection (ISC 85)	11	1545030
DNK	1999	Denmark	Journalism and information (ISC 32)	17	1545030
DNK	1999	Denmark	Social and behavioural science (ISC 31)	1937	1545030
DNK	1999	Denmark	Engineering, manufacturing and construction	1216	1545030
DNK	1999	Denmark	Life sciences (ISC 42)	627	1545030
DNK	1999	Denmark	Business and administration (ISC 34)	2595	1545030
DNK	2000	Denmark	Architecture and building (ISC 58)	248	1533684
DNK	2000	Denmark	Social and behavioural science (ISC 31)	2571	1533684
DNK	2000	Denmark	Engineering and engineering trades (ISC 52)	862	1533684
DNK	2000	Denmark	Law (ISC 38)	1485	1533684
DNK	2000	Denmark	Agriculture	491	1533684
DNK	2000	Denmark	Journalism and information (ISC 32)	18	1533684
DNK	2000	Denmark	Humanities and Arts	3634	1533684
DNK	2000	Denmark	Environmental protection (ISC 85)	22	1533684
DNK	2000	Denmark	Mathematics and statistics (ISC 46)	148	1533684
DNK	2000	Denmark	Health and welfare	852	1533684
DNK	2000	Denmark	Transport services (ISC 84)	0	1533684
DNK	2000	Denmark	Life sciences (ISC 42)	647	1533684
DNK	2000	Denmark	Education (ISC 14)	150	1533684
DNK	2000	Denmark	Business and administration (ISC 34)	2703	1533684
DNK	2000	Denmark	Computing (ISC 48)	277	1533684
DNK	2000	Denmark	Engineering, manufacturing and construction	1372	1533684
DNK	2001	Denmark	Architecture and building (ISC 58)	1064	1518395
DNK	2001	Denmark	Social and behavioural science (ISC 31)	2695	1518395
DNK	2001	Denmark	Computing (ISC 48)	260	1518395
DNK	2001	Denmark	Engineering and engineering trades (ISC 52)	1598	1518395
DNK	2001	Denmark	Environmental protection (ISC 85)	31	1518395
DNK	2001	Denmark	Agriculture	618	1518395
DNK	2001	Denmark	Journalism and information (ISC 32)	444	1518395
DNK	2001	Denmark	Business and administration (ISC 34)	2978	1518395
DNK	2001	Denmark	Humanities and Arts	4825	1518395
DNK	2001	Denmark	Life sciences (ISC 42)	683	1518395
DNK	2001	Denmark	Education (ISC 14)	3684	1518395
DNK	2001	Denmark	Transport services (ISC 84)	287	1518395
DNK	2001	Denmark	Law (ISC 38)	1878	1518395
DNK	2001	Denmark	Health and welfare	10330	1518395
